Report generated on: 02-28-2022 14:46:31
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"","total energy consumption (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-NAM-QBTU.A","        Namibia","--","--","--","--","--","--","--","--","--","--","0.03466226","0.018415674921123268","0.017134146046329214","0.02154755702067396","0.02054265431498728","0.03229817895272128","0.03135614254952525","0.030289953981154694","0.0332775222043193","0.044560465723164605","0.0432744336204912","0.05008468389764516","0.04815713360022473","0.05077120903521297","0.05292723957532314","0.05579879048253304","0.05560728513095188","0.05722142368865851","0.06030989615532385","0.06147167826575797","0.06328390977383601","0.06605719662977041","0.06873433726575809","0.07002942281646488","0.07451270529881224","0.07799750874316373","0.07817205370424095","0.0797573712198437","0.07737448315548855","0.0743727378746098"
"INTL.44-2-NER-QBTU.A","        Niger","0.009005706201524823","0.009294642410465868","0.009646057615698802","0.009321132234447251","0.009702060452329339","0.009705294358501907","0.00821952681562553","0.00888829213503244","0.01255740539822123","0.012868242676883994","0.012727906365863531","0.012882725221015797","0.012575594041890391","0.01324589491137089","0.013377407929117104","0.013785228760188274","0.013853470977427484","0.013923656419238786","0.01445298310880828","0.013454428847971087","0.011319623591765788","0.011084371829355271","0.011787457814892219","0.012961610737818246","0.014221250304620608","0.01340333748442008","0.013484972305998676","0.014511297055284153","0.016128461779240683","0.01898883030679195","0.02350284686826203","0.023592029700598333","0.03130289011456351","0.035251805979296315","0.03343215671819171","0.03530149433282161","0.032959886700824226","0.03207983640359513","0.03384944968482965","0.0358901867134442"
"INTL.44-2-NGA-QBTU.A","        Nigeria","0.4180802466053579","0.514329436436762","0.518092144030998","0.5182310263159581","0.5596296359982152","0.5986492498482544","0.58534482647889","0.6182584357932044","0.6629677909812159","0.7178297141866445","0.6971587781103078","0.7664174993842751","0.7857978912875758","0.7977400558342126","0.7438232431734041","0.8272447410490088","0.8476587989779147","0.8479978603353129","0.8131788787432339","0.8159175357348218","0.7659642818852289","0.86685314980666","0.9051699861001777","0.9541682262538875","0.9902417243604791","1.0831342202246754","0.9656798022304613","0.885254577275441","1.0647433999934042","0.6681342556240027","0.8315564054703541","1.1831697078617747","1.180122321680438","1.5179912433663774","1.6574124944397133","1.5669518215634077","1.6022812625914642","1.5574330560581886","1.6547202219669863","1.7014146282060918"
"INTL.44-2-REU-QBTU.A","        Reunion","0.011649380651763422","0.012356557240539206","0.01369020564587276","0.015163104967641705","0.016095253476940945","0.016693524954023875","0.01645635551","0.01820844901","0.019544736652","0.0216472975","0.02293715363","0.02510368459","0.026076712","0.031757486","0.032790894","0.032425823","0.0325455556","0.032805566","0.040731766","0.040768197","0.03880291864599998","0.038963331078000006","0.03962093869599999","0.040016975844000005","0.04445889871799999","0.04226747275299999","0.03991432523999999","0.038879709782","0.042565281776","0.043471264885000006","0.04732158801599998","0.045553132471","0.043776665185999986","0.043358968221","0.04396226211099999","0.0469046897","0.047699136","0.04758253936958","0.04756632286958","0.0483209597"
"INTL.44-2-RWA-QBTU.A","        Rwanda","0.003620744528725974","0.006482737620443655","0.006495463750305535","0.00725880752486345","0.010930560651811744","0.01114971263112628","0.01113489294115","0.01118890849865","0.0111459658","0.01148691299865","0.0120157655","0.0122347545","0.012293231","0.0112533655","0.0115039085","0.011708819","0.01158195","0.011740899","0.011915763","0.011548825","0.009902790476251406","0.009738917324934194","0.009957346967732796","0.009909349585045996","0.009549317174665986","0.00926228751749599","0.008982365204938997","0.00918388120657899","0.009663587131970006","0.01018054722600001","0.011430183119999982","0.012708542849000002","0.013940230437999999","0.014790461083999996","0.015652759294400003","0.0173296499","0.0180118696","0.01862688873941445","0.01937429204645916","0.02152290012"
"INTL.44-2-SHN-QBTU.A","        Saint Helena","0.00004631880326265","0.0000425225","0.0000425225","0.0000425225","0.000042639","0.000043457995","0.00004343673375","0.00008838735975","0.0000883984062","0.00008838735975","0.00008838735975","0.00004343673375","0.000043449141","0.00004343673375","0.00004343673375","0.00004343673375","0.000043449141","0.00004343673375","0.00004343673375","0.000043454500000000083","0.00017554619000000003","0.00017528900789999999","0.00018278456009999995","0.00018084334159999994","0.00011804455269999986","0.00014733363820000012","0.00013569707069999992","0.0001719267365","0.00013992069759999998","0.00013157243810000012","0.00014916796570000013","0.00014593664810000004","0.0001616614835","0.00015507562900000002","0.00014721321130000003","0.000134","0.000135","0.0001443473629233645","0.0001356564629932645","0.0001834565"
"INTL.44-2-STP-QBTU.A","        Sao Tome and Principe","0.000479088682205896","0.00047843336970394","0.00048889438840394","0.00046838246056394","0.000489892659175896","0.00048883835136394","0.0005212813735","0.0005315113735","0.0005318754464","0.0005316153735","0.0009566003735","0.0010084848335","0.0010100147144","0.0010074688335","0.0012201373335","0.0012201053335","0.0012231937144","0.0012193133335","0.0012089883335","0.0012296675999999998","0.0009965776860000018","0.0009312499640000011","0.0010539633879999995","0.0011741846879999996","0.001328292809999999","0.00140406793","0.0014932876250000008","0.0015538330050000003","0.0016765825299999994","0.0017825108799999986","0.0019206533370000013","0.001987749165000002","0.00210024512","0.002100395120000001","0.0021002091200000013","0.0021962967999999998","0.0022689396","0.0023074982901516595","0.0022715191101534875","0.0025033078"
"INTL.44-2-SEN-QBTU.A","        Senegal","0.03495921636929423","0.03486369938467867","0.03486369938467867","0.0328128935344482","0.04112848984619884","0.03896531107687821","0.039990714","0.0404733535","0.0346933962","0.0358651555","0.0363018195","0.0335192415","0.0406025762","0.0423351087","0.0510640785","0.055268712","0.0557415931","0.0509130224","0.0541704039","0.0596511014","0.06792698055484794","0.07402578920574401","0.07681504458424192","0.07744192496458017","0.08192941163992826","0.08500997023249654","0.0834821683488609","0.09001787858601323","0.09226690479628036","0.0883309075530735","0.0916476564415649","0.09611457664403157","0.09427916994124011","0.09826878928168206","0.1091523017250541","0.12650932789782848","0.12226858596078087","0.12973320533898458","0.13529973731120812","0.15032936686163537"
"INTL.44-2-SYC-QBTU.A","        Seychelles","0.003204603657148848","0.00255667833129737","0.00234362179966872","0.004048074025547395","0.004272804876972798","0.004474187073981315","0.0042502859715","0.0044886835315","0.0066269620176","0.0068959156905","0.00615882239","0.0069831769705","0.0069239686752","0.0071181209015","0.0071181209015","0.0073689089705","0.0073885143216","0.00782577739","0.00782577739","0.0078257945","0.012832913196300009","0.01380439754369999","0.012020659927100004","0.011991085567500014","0.016736342240000007","0.015245006377600012","0.016196687411699995","0.013315693769400004","0.01451532275051001","0.015822009448319997","0.014308475007399993","0.012285819818299992","0.014136646220400003","0.012769244658400007","0.01493297356000001","0.015476471","0.0171677972","0.01790585541030265","0.0158782182","0.0159308712"
"INTL.44-2-SLE-QBTU.A","        Sierra Leone","0.010710256680363576","0.01068099368396914","0.01153547317827463","0.01068099368396914","0.010710256680363576","0.01174909305393424","0.0124042438405","0.0135920950225","0.0147884197344","0.014381192355","0.0145938500785","0.015459775239","0.01117464429","0.0111563645395","0.010590256","0.012179507902","0.0120005661852","0.0126161042215","0.0126161645195","0.0126161653042","0.006401558818059992","0.008032920796409996","0.0080824134938","0.008303236363199998","0.008285360248799998","0.007503910535099995","0.009079247068399987","0.008574908499100002","0.009195332877600004","0.009143942297199985","0.0100650273781","0.012740149488500007","0.01414660279949999","0.016461987844499995","0.018103253801999983","0.014791443199999999","0.0151252792","0.015029287039892486","0.015240380155771826","0.014085333068"
"INTL.44-2-SOM-QBTU.A","        Somalia","0.01646460382630881","0.01912158111555647","0.01891373784835907","0.01849805130048117","0.01917396900902375","0.01891373784835907","0.020183036715","0.014911531223","0.0149572183122","0.0153208493405","0.013882293127","0.0082727157655","0.0076880681928","0.0080914202655","0.0080914202655","0.0080914202655","0.0081135885402","0.0080914202655","0.0080914202655","0.0080914232804","0.010121056685772007","0.010289035279699996","0.011122919114130003","0.011224169114130003","0.011130781090950007","0.011238480840950004","0.0113242502861482","0.011486926540000005","0.011365312319999994","0.011335114940000009","0.011618413840000005","0.011618413840000005","0.011656477839999995","0.011656577840000005","0.011657404840000005","0.0120954588","0.012375784","0.012377904446437452","0.012424947140138538","0.0124096426"
"INTL.44-2-ZAF-QBTU.A","        South Africa","2.6242433539156758","2.8347764388936527","3.0312919206081945","3.124889806538605","3.3734596279995146","3.4360168045605137","3.4858010092122695","3.6136850423047946","3.6933940626862145","3.708809138504876","3.8159128186642306","3.8152640323380678","3.8332604545933675","3.883758880150626","3.9800188214228327","4.205798986259744","4.3529649464897435","4.516535826016337","4.611874911812033","4.486988208786306","4.6055210596243255","4.569975670848284","4.747677354795644","4.971343600930001","5.06048176060361","5.1587583590050965","5.230577421043262","5.531748086983928","5.600152631391353","5.501477547700158","5.623321097716735","5.544174836517607","5.621307961249087","5.6547851083184195","5.60283212240524","5.594106852576664","5.554381215131438","5.725127938593827","5.4915259801711915","5.645541040096414"
"INTL.44-2-SSD-QBTU.A","        South Sudan","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0.020365999100000004","0.021541366530000015","0.022285755409999983","0.0273101989","0.0263704413","0.0231093901","0.0237728467","0.0265936582"
"INTL.44-2-SDN-QBTU.A","        Sudan","0.05186094253146436","0.05643259046437023","0.06092770338659847","0.05883356176207785","0.05452081607135804","0.06246133701772214","0.0688099565","0.0662692205","0.0716953824","0.069633766","0.0635625605","0.088369183","0.081585376","0.0773746865","0.0711231135","0.0656135595","0.0667018538","0.0680439925","0.068137947","0.073682365","0.10611571688385393","0.11400829976508205","0.13497357996982004","0.139964002403324","0.15348160017214602","0.17817163931982014","0.21242882322360804","0.2254828186520041","0.24575590454398794","0.26475408265548395","0.29982867636791216","0.2892237467985001","0.27906600549652605","0.292892899376132","0.30035313086659204","0.310471570428","0.360543197","0.368344908","0.36607716244","0.3447125976"
"INTL.44-2-TZA-QBTU.A","        Tanzania","0.03767477480049731","0.0443093235897818","0.04230082356194429","0.03854019192475237","0.04306191640998184","0.04319206480230429","0.049075583407","0.045355677","0.04832517129858514","0.04952478275468842","0.05447574924309542","0.04993488041250243","0.05244957202943183","0.054672863102659015","0.049103982522442885","0.04868580522802795","0.051548976964218854","0.047961632123979095","0.05542133417709376","0.058257546723814835","0.059667679936621934","0.06872936193548902","0.07562250736821585","0.076430459724425","0.0931767098107025","0.09839094744886616","0.10122539244673914","0.1096066065740667","0.11430301817850916","0.11264132222579917","0.13025547914140453","0.13230614890517753","0.1589856188456708","0.16604678950861998","0.17358387867106942","0.17892473276478033","0.19652734107438408","0.17905491087445838","0.19174039040784735","0.19349867419364655"
"INTL.44-2-TGO-QBTU.A","        Togo","0.00956300312701653","0.00899586109951036","0.00900335276599123","0.009272996343808924","0.010892860999950224","0.01068978199791877","0.009075026","0.00867837393655","0.00896508822","0.0104937848269","0.01015664921","0.0168164121","0.0124822404","0.0107262260575","0.0111206845","0.0122016715","0.0116965186","0.0110627475","0.0121261345","0.017123944","0.01618420338000001","0.013957582259999992","0.015809277540000003","0.01899379603000001","0.018972274369999993","0.018473504520000003","0.016270503779999997","0.019615066922321567","0.02342788097397033","0.041422873927823574","0.039467450761676806","0.03681440081521062","0.03315992808562837","0.03237859488367579","0.030506213205279353","0.02115682043571132","0.030682866207112674","0.02844350665482998","0.03370656616785307","0.03324229249294778"
"INTL.44-2-TUN-QBTU.A","        Tunisia","0.1286084249181444","0.140275302412926","0.1342233936945233","0.1513849215071445","0.16687604976865617","0.17164893438152465","0.18068005235335546","0.1682810229130675","0.18035303950754714","0.20172966416847182","0.20050238388769098","0.16576326124689736","0.1913363509141271","0.21840845367432773","0.23656334024761597","0.21363773155156018","0.22953852480813663","0.26667857750400153","0.2866691509935488","0.28882050183452734","0.3039458407133466","0.3373896618623779","0.3339526336425187","0.32918421179856866","0.335628483501717","0.36427163407910174","0.34354734493901656","0.30612245669525745","0.35405143458828536","0.2953020726446202","0.30300618551022623","0.2890666032546515","0.3176428808533799","0.33643327118481636","0.3707597499669465","0.38291765479852824","0.3822149648823011","0.4046227320839016","0.41566244145461567","0.4164024226338327"
"INTL.44-2-UGA-QBTU.A","        Uganda","0.015967347196330448","0.01137529318479521","0.01294080194546587","0.012311549623647845","0.013539422924790708","0.014313688642288575","0.014984089","0.01375175","0.0177639126","0.017759568187","0.019483347761","0.020613984261","0.0233255703702","0.023516066761","0.024323786261","0.024521252761","0.0255467873702","0.027144632761","0.0290478226","0.029114913","0.035321176053656096","0.03600802004299466","0.03690288792879129","0.03891482750166834","0.0414582021721746","0.04712762091708999","0.045715092795416","0.05515471640683417","0.058008962412832564","0.059248077636077756","0.06822569343540559","0.07100146671299058","0.06908102435474996","0.08023499476646129","0.09344153075103095","0.09181505470463618","0.10219074808","0.11130738763882946","0.11977044948","0.1302694487"
"INTL.44-2-ESH-QBTU.A","        Western Sahara","0.002365535363412504","0.00235907215203706","0.002573533259077455","0.002573533259077455","0.002580584035129722","0.002787994364057425","0.002693073879","0.002738024505","0.0027445444032","0.002738024505","0.002950637005","0.002950637005","0.0029577394032","0.0028191584935","0.0028191584935","0.003180112505","0.0031878436032","0.003180112505","0.003180112505","0.0031801531","0.00364733558","0.003647335580000002","0.003647335580000002","0.003647335580000002","0.00364733558","0.003647335580000002","0.003647335580000002","0.003647335580000002","0.00364733558","0.003647335580000002","0.003647335580000002","0.003647335580000002","0.00365732828021918","0.003647335580000002","0.003647335580000002","0.00364424","0.0036360172","0.003712095580127827","0.003712095580127827","0.0037120955"
"INTL.44-2-ZMB-QBTU.A","        Zambia","0.13311664167592396","0.1324782683524794","0.135388943093979","0.13482301200356028","0.13046882774657492","0.12923196814160648","0.12862584046167308","0.11922015920644374","0.12161962526326377","0.10460353012538812","0.11242845441117735","0.10818286562224795","0.11096829760128116","0.10607392938467032","0.10552198527016257","0.10138697683671466","0.09644706667206687","0.10434451195695406","0.10215750269634881","0.09910314160227253","0.09960855341610599","0.10424974013630825","0.10779411182787633","0.11167828182393315","0.11502183793438789","0.12107315338971443","0.12517953942609622","0.11820731357430993","0.12221174583223313","0.12428226376707452","0.1302699958465311","0.14594141923210002","0.15680578500948522","0.16627198891752895","0.17846441604291333","0.17270328555090977","0.16287091968688217","0.1878652227222478","0.21130111321169232","0.20709655688327613"
"INTL.44-2-ZWE-QBTU.A","        Zimbabwe","0.1414723741419828","0.1423668569379908","0.13490705532101982","0.13931682987471733","0.1393448630494655","0.1464299031845133","0.16378602676516257","0.18493809359719854","0.18248256763162643","0.1976247755431645","0.2090456239865404","0.21374149207250004","0.19652842834055373","0.18961886705525893","0.18149629976925913","0.1798528757036354","0.184773816429058","0.18231559011780477","0.18376367254245518","0.21167421128527264","0.19865817097105049","0.18756087709420263","0.18652427550325543","0.18119008873006973","0.16785554597727476","0.17354163717522236","0.1739523457584348","0.17086968740138073","0.14238239800204108","0.1407975190821343","0.15739902422567376","0.17159602451924402","0.1858936243630224","0.18895891592781563","0.18631645549933867","0.1864772275489146","0.15923077129374172","0.156740307406497","0.1620837780860566","0.16865080875848742"
